213, 202
185, 31
140, 225
229, 69
82, 89
210, 110
90, 75
7, 51
44, 10
58, 119
130, 7
29, 140
132, 79
137, 214
42, 45
43, 159
102, 88
234, 168
218, 144
43, 188
238, 106
213, 187
30, 130
57, 94
6, 232
135, 84
100, 54
86, 39
76, 187
101, 214
127, 116
28, 164
8, 195
25, 158
45, 48
151, 164
117, 32
172, 216
65, 62
97, 56
103, 202
50, 214
33, 9
14, 224
17, 87
157, 120
131, 61
91, 47
1, 74
142, 132
74, 151
97, 15
196, 213
75, 11
53, 178
40, 103
224, 154
199, 96
173, 3
24, 119
202, 69
200, 213
32, 206
39, 196
129, 3
225, 132
86, 229
116, 142
115, 98
2, 181
147, 23
157, 152
137, 8
94, 145
135, 35
61, 159
64, 53
142, 173
169, 185
102, 10
18, 69
61, 221
20, 191
169, 162
120, 75
117, 56
196, 156
204, 57
93, 223
80, 36
166, 29
58, 66
110, 239
33, 44
133, 119
236, 182
65, 85
110, 108
132, 15
150, 40
16, 44
155, 238
220, 222
185, 103
98, 199
158, 67
131, 59
39, 55
