75, 36
119, 84
90, 81
116, 115
97, 127
94, 123
50, 25
31, 2
110, 3
68, 9
9, 128
84, 43
114, 29
113, 25
114, 30
115, 124
10, 79
24, 117
35, 126
129, 40
11, 135
117, 25
51, 49
126, 51
9, 79
43, 59
56, 69
59, 38
127, 13
43, 30
48, 28
76, 39
71, 40
94, 60
25, 22
120, 42
27, 88
81, 35
4, 71
104, 64
121, 71
106, 137
2, 1
69, 137
46, 78
7, 134
116, 137
116, 65
92, 120
32, 0
19, 85
21, 91
86, 77
117, 42
117, 25
63, 57
51, 125
97, 69
68, 106
126, 17
137, 124
50, 46
30, 119
116, 61
2, 40
69, 2
91, 113
53, 45
20, 14
108, 20
33, 83
40, 112
121, 18
138, 91
121, 20
39, 139
97, 61
16, 84
113, 108
77, 76
29, 54
10, 12
103, 19
96, 31
71, 138
81, 108
115, 6
0, 136
123, 84
62, 78
14, 135
61, 84
73, 67
119, 26
36, 84
135, 47
111, 73
35, 90
45, 95
71, 114
67, 50
80, 29
34, 123
44, 64
103, 52
87, 120
83, 73
110, 88
118, 56
61, 124
39, 97
42, 90
137, 23
119, 97
21, 138
107, 131
112, 116
117, 65
45, 5
53, 88
122, 126
26, 128
42, 117
86, 54
33, 21
65, 21
62, 55
112, 121
6, 72
21, 109
103, 33
131, 103
17, 27
77, 112
25, 56
126, 61
29, 137
56, 53
32, 85
2, 72
94, 98
26, 131
54, 107
136, 78
136, 118
60, 112
97, 46
92, 50
15, 125
6, 33
112, 49
133, 8
7, 78
75, 132
49, 45
81, 31
51, 74
22, 92
130, 8
127, 131
92, 103
78, 8
26, 130
87, 96
0, 86
107, 100
30, 90
26, 112
115, 64
65, 67
33, 71
78, 129
47, 88
83, 16
72, 46
99, 4
116, 118
109, 43
67, 31
131, 110
30, 0
139, 87
36, 76
78, 29
61, 4
62, 54
69, 35
110, 130
69, 60
87, 73
105, 26
84, 7
122, 56
128, 26
7, 60
8, 59
29, 56
69, 3
19, 97
49, 116
45, 65
51, 98
18, 69
27, 22
47, 92
92, 45
28, 51
49, 24
8, 24
72, 117
120, 123
100, 19
13, 138
20, 62
6, 86
16, 99
131, 19
56, 100
38, 26
27, 92
60, 79
47, 86
101, 63
22, 64
18, 119
101, 59
138, 99
52, 24
29, 107
135, 101
70, 115
76, 128
139, 5
132, 127
124, 14
125, 99
106, 102
91, 100
66, 131
60, 60
76, 27
33, 133
58, 94
113, 126
58, 58
48, 69
118, 75
9, 66
135, 139
48, 136
47, 121
132, 92
3, 35
131, 121
0, 69
82, 41
18, 104
41, 64
138, 7
54, 41
86, 85
102, 7
48, 132
30, 69
54, 123
132, 4
15, 121
31, 46
132, 112
5, 33
56, 85
133, 87
18, 43
19, 10
63, 58
125, 5
22, 102
5, 15
34, 130
14, 96
4, 25
40, 62
71, 89
28, 33
48, 62
100, 67
68, 113
75, 137
102, 138
103, 72
28, 9
4, 11
23, 49
27, 47
58, 34
4, 11
120, 13
8, 139
96, 104
36, 113
14, 127
120, 24
55, 15
57, 108
4, 119
112, 96
1, 114
120, 129
16, 74
23, 78
130, 17
85, 18
112, 83
132, 51
48, 110
123, 135
55, 1
83, 42
123, 22
101, 0
134, 63
14, 129
60, 119
87, 32
34, 89
128, 104
31, 48
32, 10
76, 48
125, 14
85, 96
29, 93
63, 102
58, 62
3, 81
1, 116
32, 11
102, 36
13, 51
7, 122
85, 137
104, 6
2, 81
60, 10
57, 120
13, 126
31, 20
72, 95
128, 4
135, 64
44, 46
80, 30
